track_key,seed,changed_blocks,total_blocks,changed_seconds,input_error_mass,changed_input_distance,inside_output_change,outside_output_change,localization_contrast,changed_target_effect,full_output_change
hollow_ground_ill_fate,123,24,24,12.0,0.8051041877192538,0.8051041877192538,0.48598854063445057,0.0,0.0,0.7837960961180861,0.48598854063445057
hollow_ground_ill_fate,2027,24,24,12.0,0.8051041877192538,0.8051041877192538,0.4374871079209515,0.0,0.0,0.6245335860022897,0.4374871079209515
hollow_ground_ill_fate,42,24,24,12.0,0.8051041877192538,0.8051041877192538,0.5485675764677179,0.0,0.0,0.8595243703338978,0.5485675764677179
juliet_s_rescue_heartbeats,123,23,24,11.5,0.5584413643942409,0.5827214237157297,0.3015873626801386,0.01674956183132903,0.28483780084880955,0.4198037914537467,0.28971912097810487
juliet_s_rescue_heartbeats,2027,23,24,11.5,0.5584413643942409,0.5827214237157297,0.6131539667371942,0.05988288282650012,0.5532710839106941,0.5600509768348395,0.590101004907582
juliet_s_rescue_heartbeats,42,23,24,11.5,0.5584413643942409,0.5827214237157297,0.29410524694996765,0.05561321973800659,0.23849202721196106,0.4353292389741724,0.28416807914946923
little_chicago_s_finest_my_own,123,24,24,12.0,0.7469843397383681,0.7469843397383681,0.41161469135487033,0.0,0.0,0.48972588411538204,0.41161469135487033
little_chicago_s_finest_my_own,2027,24,24,12.0,0.7469843397383681,0.7469843397383681,0.3452939605158978,0.0,0.0,0.3437841617390414,0.3452939605158978
little_chicago_s_finest_my_own,42,24,24,12.0,0.7469843397383681,0.7469843397383681,0.37962384849381187,0.0,0.0,0.4623579607164871,0.37962384849381187
louis_cressy_band_good_time,123,22,24,11.0,0.5043478711433265,0.5501976776109014,0.408380324773935,0.023379297878332206,0.3850010268956028,0.3173113424945616,0.37629690586596803
louis_cressy_band_good_time,2027,22,24,11.0,0.5043478711433265,0.5501976776109014,0.45920779651981436,0.008233368396759033,0.4509744281230553,0.4297207518903017,0.42162659417622644
louis_cressy_band_good_time,42,22,24,11.0,0.5043478711433265,0.5501976776109014,0.45886106953083766,0.011439204634958955,0.4474218648958787,0.4850118837666438,0.42157591412284773
lyndsey_ollard_catching_up,123,23,24,11.5,0.589713480650718,0.6153531972007492,0.2752909520102409,0.05215632915496826,0.22313462285527264,0.4238325702159554,0.26599367605793783
lyndsey_ollard_catching_up,2027,23,24,11.5,0.589713480650718,0.6153531972007492,0.45321239878507524,0.02272897958755493,0.4304834191975203,0.5643421266210783,0.43527558965184526
lyndsey_ollard_catching_up,42,23,24,11.5,0.589713480650718,0.6153531972007492,0.38734321815977163,0.04976564942393602,0.3375775687358356,0.5879541544110182,0.37327748612911177
motor_tapes_shore,123,19,24,9.5,0.4755538858376407,0.6006996452685988,0.30287247957393526,0.20449293518719153,0.09837954438674373,0.43455123776197907,0.28237674116003036
motor_tapes_shore,2027,19,24,9.5,0.4755538858376407,0.6006996452685988,0.4626171982079161,0.10929688251553105,0.35332031569238503,0.6489553711434211,0.38900879910533587
motor_tapes_shore,42,19,24,9.5,0.4755538858376407,0.6006996452685988,0.32645280554639533,0.11706473324953252,0.2093880722968628,0.4904481372305342,0.28283029048454894
