track_key,seed,changed_blocks,total_blocks,changed_seconds,input_error_mass,changed_input_distance,inside_output_change,outside_output_change,localization_contrast,changed_target_effect,full_output_change
louis_cressy_band_good_time,2027,22,24,11.0,0.5043478711433265,0.5501976776109014,0.4595614042432177,0.03736758232116699,0.4221938219220507,0.5480344918660266,0.4243785857497134
louis_cressy_band_good_time,42,22,24,11.0,0.5043478711433265,0.5501976776109014,0.47462565248476435,0.038715065351780764,0.4359105871329836,0.6159919627705941,0.43829977022368244
lyndsey_ollard_catching_up,123,23,24,11.5,0.589713480650718,0.6153531972007492,0.3024935415415077,0.0465638069250468,0.2559297346164609,0.5301517192464782,0.2918298025991551
lyndsey_ollard_catching_up,2027,23,24,11.5,0.589713480650718,0.6153531972007492,0.472437626186145,0.05408674800913027,0.4183508781770147,0.6819293197634937,0.455006339595436
lyndsey_ollard_catching_up,42,23,24,11.5,0.589713480650718,0.6153531972007492,0.4255591330277378,0.0517844557762146,0.3737746772515232,0.7495258890114342,0.4099851881422576
motor_tapes_shore,123,19,24,9.5,0.4755538858376407,0.6006996452685988,0.30184734423987125,0.2196497101378399,0.08219763410203135,0.41986059336659914,0.2847228371352814
motor_tapes_shore,2027,19,24,9.5,0.4755538858376407,0.6006996452685988,0.48292733835520335,0.10132787823597518,0.3815994601192282,0.7450617928344465,0.4034274508303642
motor_tapes_shore,42,19,24,9.5,0.4755538858376407,0.6006996452685988,0.3377138716421022,0.11027920302303902,0.2274346686190632,0.522185720438728,0.29033164901313063
nerve_9_pray_for_the_rain,123,19,24,9.5,0.2950602508927576,0.37270768533822024,0.2963429073605017,0.15833643070224906,0.1380064766582526,0.12784208687057266,0.26759155805669904
nerve_9_pray_for_the_rain,2027,19,24,9.5,0.2950602508927576,0.37270768533822024,0.3346205082357318,0.28710936179475494,0.04751114644097687,0.32194469076107124,0.32472235272719496
nerve_9_pray_for_the_rain,42,19,24,9.5,0.2950602508927576,0.37270768533822024,0.4566999024080765,0.40983333961081436,0.046866562797262146,0.27677509874843725,0.44693603515864694
pr_oh_no,123,24,24,12.0,0.9660630557558979,0.9660630557558979,0.4937302654660057,0.0,0.0,0.4350643305546009,0.4937302654660057
pr_oh_no,2027,24,24,12.0,0.9660630557558979,0.9660630557558979,0.32195442971506494,0.0,0.0,0.4530730323791196,0.32195442971506494
pr_oh_no,42,24,24,12.0,0.9660630557558979,0.9660630557558979,0.41829063408428496,0.0,0.0,0.5932896930424864,0.41829063408428496
punkdisco_oral_hygiene,123,24,24,12.0,0.47170021140058066,0.47170021140058066,0.5000380783892031,0.0,0.0,0.5395843932072198,0.5000380783892031
punkdisco_oral_hygiene,2027,24,24,12.0,0.47170021140058066,0.47170021140058066,0.3186481185478951,0.0,0.0,0.46308414872574694,0.3186481185478951
punkdisco_oral_hygiene,42,24,24,12.0,0.47170021140058066,0.47170021140058066,0.7059617941419988,0.0,0.0,0.6931543229947837,0.7059617941419988
raft_monk_tiring,123,23,24,11.5,0.49707121777008645,0.5186830098470468,0.39949898780219717,0.2641366877637319,0.13536230003846528,0.49885705591505886,0.39385889196726115
raft_monk_tiring,2027,23,24,11.5,0.49707121777008645,0.5186830098470468,0.27600934190111975,0.14739161729812622,0.12861772460299353,0.3091298744834111,0.27065027004266173
raft_monk_tiring,42,23,24,11.5,0.49707121777008645,0.5186830098470468,0.5379815385308961,0.872081339011352,-0.33409980048045584,0.5114109994771429,0.5519023635509152
sambasevam_shanmugam_kaathaadi,123,19,24,9.5,0.36467286087053025,0.4606394032048804,0.36194828051985334,0.15816173249396837,0.20378654802588497,0.353638975820575,0.3194927496811273
sambasevam_shanmugam_kaathaadi,2027,19,24,9.5,0.36467286087053025,0.4606394032048804,0.4111291180337516,0.09800021008291653,0.31312890795083503,0.5111035264419594,0.34589392887732756
sambasevam_shanmugam_kaathaadi,42,19,24,9.5,0.36467286087053025,0.4606394032048804,0.4478206429360617,0.03399336530478163,0.4138272776312801,0.5126760184685124,0.3616066267628784
secretariat_borderline,123,15,24,7.5,0.1997615853530025,0.31961853656480416,0.37067589939495776,0.2331606064162973,0.13751529297866047,0.38013125694190125,0.3191076645279601
secretariat_borderline,2027,15,24,7.5,0.1997615853530025,0.31961853656480416,0.41153730282684103,0.08592709385698143,0.3256102089698596,0.35225359395144734,0.28943347446314366
secretariat_borderline,42,15,24,7.5,0.1997615853530025,0.31961853656480416,0.30191736743772235,0.1066186972932413,0.19529867014448105,0.4255109763456836,0.22868036613354192
secretariat_over_the_top,123,21,24,10.5,0.6890900774925051,0.7875315171342915,0.5555114673414507,0.0865771378006706,0.4689343295407801,0.8989719465865991,0.49689467614885324
secretariat_over_the_top,2027,21,24,10.5,0.6890900774925051,0.7875315171342915,0.5479572087252843,0.18424559260800358,0.36371161611728076,0.7934089649697305,0.5024932567106243
secretariat_over_the_top,42,21,24,10.5,0.6890900774925051,0.7875315171342915,0.43819013778390453,0.054802599409474996,0.3833875383744295,0.7676158342320202,0.3902666954871008
signe_jakobsen_what_have_you_done_to_me,123,21,24,10.5,0.4661697421142483,0.532765419559141,0.4768948259222502,0.1776563965697844,0.2992384293524658,0.648126851128635,0.4394900222531919
signe_jakobsen_what_have_you_done_to_me,2027,21,24,10.5,0.4661697421142483,0.532765419559141,0.43175392148706543,0.3830526371816318,0.048701284305433634,0.6727833946143923,0.4256662609488863
signe_jakobsen_what_have_you_done_to_me,42,21,24,10.5,0.4661697421142483,0.532765419559141,0.37480318053911404,0.09626979209600639,0.27853338844310765,0.5540778471872086,0.33998650698372557
the_doppler_shift_atrophy,123,24,24,12.0,0.6392647213905623,0.6392647213905623,0.5412040276881606,0.0,0.0,0.6356632954245917,0.5412040276881606
the_doppler_shift_atrophy,2027,24,24,12.0,0.6392647213905623,0.6392647213905623,0.6356780108789744,0.0,0.0,0.6029700044317469,0.6356780108789744
the_doppler_shift_atrophy,42,24,24,12.0,0.6392647213905623,0.6392647213905623,0.5966872063943431,0.0,0.0,0.6770950444261894,0.5966872063943431
the_easton_ellises_baumi_sdrnr,123,24,24,12.0,0.8200845557322612,0.8200845557322612,0.23813351938914065,0.0,0.0,0.5873368032027998,0.23813351938914065
the_easton_ellises_baumi_sdrnr,2027,24,24,12.0,0.8200845557322612,0.8200845557322612,0.4162987660062867,0.0,0.0,0.696803032012837,0.4162987660062867
the_easton_ellises_baumi_sdrnr,42,24,24,12.0,0.8200845557322612,0.8200845557322612,0.4711428150092263,0.0,0.0,0.7505491565067383,0.4711428150092263
the_long_wait_dark_horses,123,23,24,11.5,0.6090888971682531,0.6355710231320901,0.5232186719288052,0.03662532786281869,0.48659334406598653,0.8071528211755435,0.5029439492593891
the_long_wait_dark_horses,2027,23,24,11.5,0.6090888971682531,0.6355710231320901,0.3912034994888912,0.044674694538116455,0.34652880495077476,0.6739820693616906,0.37676479928260886
the_long_wait_dark_horses,42,23,24,11.5,0.6090888971682531,0.6355710231320901,0.4815696388756695,0.026631653308868408,0.4549379855668011,0.8273236195936672,0.4626138894770528
tom_mckenzie_directions,123,20,24,10.0,0.5366022657118902,0.6439227188542683,0.5472936747481076,0.19318953926734123,0.3541041354807664,0.8008881279938853,0.4882763188346466
tom_mckenzie_directions,2027,20,24,10.0,0.5366022657118902,0.6439227188542683,0.4466375225199923,0.09988776099517974,0.3467497615248125,0.6145584761693605,0.38884589559919025
tom_mckenzie_directions,42,20,24,10.0,0.5366022657118902,0.6439227188542683,0.5162817545271784,0.0765437354992643,0.4397380190279141,0.6862779659762277,0.44299208468919266
we_fell_from_the_sky_not_you,123,18,24,9.0,0.3557534191634884,0.47433789221798467,0.5876588143752156,0.5497042172216514,0.037954597153564196,0.4673069338489724,0.5781701650868244
we_fell_from_the_sky_not_you,2027,18,24,9.0,0.3557534191634884,0.47433789221798467,0.4093478890989703,0.2207190013271277,0.18862888777184258,0.34282465646098026,0.3621906671560097
we_fell_from_the_sky_not_you,42,18,24,9.0,0.3557534191634884,0.47433789221798467,0.3723112249581894,0.14986147109709905,0.22244975386109037,0.45271544008706033,0.3166987864929168
