track_key,track_id,rank,seed,error_type,effective_changed_seconds,changed_blocks,mean_changed_template_distance,full_window_input_error_mass,changed_block_target_effect,inside_output_change,outside_output_change,localization_contrast,changed_block_output_change,full_window_output_error_mass,mass_transfer_ratio,changed_block_transfer_ratio
buitraker_revo_x,Buitraker - Revo X,19,123,relative_substitution,4.0,9,0.2942264928434212,0.11033493481628281,0.12160082302097702,0.05799052895067214,0.011598418855864878,0.04639211009480726,0.05894461877556482,0.02512945096685033,0.22775606845368634,0.20033756377925302
buitraker_revo_x,Buitraker - Revo X,19,2027,relative_substitution,4.0,9,0.2942264928434212,0.11033493481628281,0.07189781959448825,0.01951966246361195,0.005248785516811,0.014270876946800952,0.02200322201898688,0.009411124626294612,0.08529596398425346,0.07478327939250651
buitraker_revo_x,Buitraker - Revo X,19,42,relative_substitution,4.0,9,0.2942264928434212,0.11033493481628281,0.15085419224974908,0.04560452806738941,0.006602301419479856,0.03900222664790955,0.03886760690119346,0.017977950858453478,0.16293978773258277,0.1321009761071301
detsky_sad_walkie_talkie,Detsky Sad - Walkie Talkie,5,123,parallel_quality,4.0,9,0.2915399554561484,0.10932748329605552,0.036505935622669815,0.018677030367491403,0.0033950210760700437,0.015282009291421358,0.017774423216636543,0.00785227378606794,0.07182342032702078,0.060967366167105214
detsky_sad_walkie_talkie,Detsky Sad - Walkie Talkie,5,2027,parallel_quality,4.0,9,0.2915399554561484,0.10932748329605552,0.06594619885689423,0.06529891831734842,0.017886043425461656,0.047412874891886767,0.07439513744711469,0.03171479860226196,0.2900898991370655,0.25517990263363655
detsky_sad_walkie_talkie,Detsky Sad - Walkie Talkie,5,42,parallel_quality,4.0,9,0.2915399554561484,0.10932748329605552,0.019662799732469857,0.041895544049695546,0.02023953608001545,0.021656007969680095,0.0439204850007831,0.026555871737838813,0.24290206759746144,0.1506499681392362
detsky_sad_walkie_talkie,Detsky Sad - Walkie Talkie,5,123,relative_substitution,4.0,9,0.2915399554561484,0.10932748329605553,0.12342160527366636,0.11950021381027566,0.007031942487468151,0.11246827132280751,0.1026460553626302,0.03983518828995367,0.3643657302718767,0.35208229075163444
detsky_sad_walkie_talkie,Detsky Sad - Walkie Talkie,5,2027,relative_substitution,4.0,9,0.2915399554561484,0.10932748329605553,0.22515046135992606,0.1563811609025046,0.019223088764658534,0.13715807213784606,0.14516285448594646,0.05922752647153031,0.5417441679430592,0.49791752989336285
detsky_sad_walkie_talkie,Detsky Sad - Walkie Talkie,5,42,relative_substitution,4.0,9,0.2915399554561484,0.10932748329605553,0.20154081219703984,0.19749047300848124,0.022864956466497978,0.17462551654198327,0.1731955969940665,0.0737973987912431,0.6750123259620087,0.5940715629289361
forkupines_semantics,Forkupines - Semantics,4,123,parallel_quality,4.0,9,0.2803978045286818,0.10514917669825553,0.08816767598378143,0.01923931556283168,0.005366115236634165,0.013873200326197516,0.018062671677279842,0.009412465331775107,0.0895153497852472,0.06441802105990534
forkupines_semantics,Forkupines - Semantics,4,2027,parallel_quality,4.0,9,0.2803978045286818,0.10514917669825553,0.023343201495218773,0.012193152228090618,0.002893135871131805,0.009300016356958813,0.01266743104034598,0.005605640641911459,0.053311312726659316,0.045176641313716966
forkupines_semantics,Forkupines - Semantics,4,42,parallel_quality,4.0,9,0.2803978045286818,0.10514917669825553,0.07492817729180075,0.029038175180023367,0.005144512092804473,0.023893663087218894,0.025428157140620373,0.012113497159909984,0.11520296725357956,0.09068600655901118
forkupines_semantics,Forkupines - Semantics,4,123,relative_substitution,4.0,9,0.2803978045286818,0.10514917669825553,0.09661768836594428,0.054793724743427315,0.009361628748539892,0.04543209599488742,0.04725903379291522,0.022612656747048723,0.21505310319204693,0.16854280964272353
forkupines_semantics,Forkupines - Semantics,4,2027,relative_substitution,4.0,9,0.2803978045286818,0.10514917669825553,0.07844815247570489,0.0332348015838312,0.005812567980989274,0.027422233602841926,0.03072632776994417,0.013810719448484837,0.13134405691180234,0.10958119954466757
forkupines_semantics,Forkupines - Semantics,4,42,relative_substitution,4.0,9,0.2803978045286818,0.10514917669825553,0.21771293702515526,0.09122383837623936,0.007848757539670148,0.08337508083656921,0.07857067286827063,0.03216648945033617,0.3059128988013258,0.2802114410287177
georgia_wonder_siren,Georgia Wonder - Siren,13,123,parallel_quality,4.0,9,0.2666539491617281,0.0999952309356479,0.01868795368049145,0.00966611082306861,0.008989565999928917,0.000676544823139693,0.0077286362920199435,0.00918689157334466,0.0918732972301139,0.02898376834963901
georgia_wonder_siren,Georgia Wonder - Siren,13,2027,parallel_quality,4.0,9,0.2666539491617281,0.0999952309356479,0.0178645553987674,0.004248806601804489,0.0011909674970855234,0.003057839104718966,0.004259129597485484,0.002082837235961888,0.020829365725474464,0.015972497729265893
georgia_wonder_siren,Georgia Wonder - Siren,13,42,parallel_quality,4.0,9,0.2666539491617281,0.0999952309356479,0.042105901769516424,0.012030465587046615,0.007384170604968014,0.004646294982078601,0.015505704867449966,0.00873933997474094,0.08739756779365965,0.058149166424104275
georgia_wonder_siren,Georgia Wonder - Siren,13,123,relative_substitution,4.0,9,0.24162151875069723,0.09060806953151133,0.17078584959637377,0.08362635908846751,0.021751351807943135,0.06187500728052438,0.07359689095315322,0.03979822893142941,0.43923492838116956,0.30459576338103306
georgia_wonder_siren,Georgia Wonder - Siren,13,2027,relative_substitution,4.0,9,0.24162151875069723,0.09060806953151133,0.10508124611446484,0.04808343540678469,0.023591112700856422,0.024492322705928268,0.053445984176124894,0.030734706823418834,0.3392049624534825,0.22119712040743336
georgia_wonder_siren,Georgia Wonder - Siren,13,42,relative_substitution,4.0,9,0.24162151875069723,0.09060806953151133,0.17537650858053114,0.08672250469942475,0.013132919430600432,0.07358958526882431,0.07070047559885745,0.03459654846734086,0.3818263499732659,0.29260835692290105
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,123,parallel_quality,4.0,9,0.2743911332776013,0.10289667497910036,0.09112823546357855,0.14371578240276764,0.015736159954994163,0.12797962244777347,0.11738294443713339,0.053063549835594755,0.5156974202166653,0.4277942331262474
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,2027,parallel_quality,4.0,9,0.2743911332776013,0.10289667497910036,0.13682977851668943,0.07487041077133907,0.00962991614994486,0.06524049462139421,0.05933678403113534,0.028658393747851507,0.27851622760086653,0.21624891199055024
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,42,parallel_quality,4.0,9,0.2743911332776013,0.10289667497910036,0.046931740872352815,0.02278757977809222,0.010658776346296247,0.012128803431795974,0.021935178414848093,0.014196344013903406,0.13796698500497578,0.07994127999994917
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,123,relative_substitution,4.0,9,0.27439113327760123,0.10289667497910034,0.0009740671600856837,0.07675596761444944,0.013273467747707702,0.06348249986674175,0.06692229533106692,0.031789196875507374,0.30894289715352,0.243893796901089
