track_key,track_id,rank,seed,error_type,effective_changed_seconds,changed_blocks,mean_changed_template_distance,full_window_input_error_mass,changed_block_target_effect,inside_output_change,outside_output_change,localization_contrast,changed_block_output_change,full_window_output_error_mass,mass_transfer_ratio,changed_block_transfer_ratio
am_contra_heart_peripheral,AM Contra - Heart Peripheral,2,123,parallel_quality,4.0,9,0.2915399554561478,0.10932748329605531,0.07366119063487499,0.013071265078350245,0.003918290311904199,0.009152974766446047,0.011904611050631045,0.006587907952117629,0.06025847987626118,0.04083354897960697
am_contra_heart_peripheral,AM Contra - Heart Peripheral,2,2027,parallel_quality,4.0,9,0.2915399554561478,0.10932748329605531,0.08278542268673662,0.01024185804439832,0.0053003328202982794,0.00494152522410004,0.009254727523624884,0.006741611010660791,0.06166437575814971,0.03174428530437551
am_contra_heart_peripheral,AM Contra - Heart Peripheral,2,42,parallel_quality,4.0,9,0.2915399554561478,0.10932748329605531,0.054114460316874474,0.14337370178740552,0.007591398443247332,0.1357823033441582,0.11318574322795866,0.04719457025196014,0.4316807524431781,0.3882340691548318
am_contra_heart_peripheral,AM Contra - Heart Peripheral,2,123,relative_substitution,4.0,9,0.2915399554561478,0.10932748329605531,0.2744075037036262,0.5443038518824823,0.012704800803085696,0.5315990510793966,0.43902164823292866,0.16775452403457636,1.5344222603231659,1.505871288023039
am_contra_heart_peripheral,AM Contra - Heart Peripheral,2,2027,relative_substitution,4.0,9,0.2915399554561478,0.10932748329605531,0.22424598686343092,0.3019493069416917,0.032263803524473306,0.2696855034172184,0.23789827845306386,0.11092207535449533,1.014585463877568,0.8160057446700388
am_contra_heart_peripheral,AM Contra - Heart Peripheral,2,42,relative_substitution,4.0,9,0.2915399554561478,0.10932748329605531,0.2969860755029903,0.3633462228753072,0.06108823786898685,0.30225798500632034,0.29678963651644297,0.14924681682916363,1.3651353925801808,1.0180067293077597
bks_bulldozer,BKS - Bulldozer,15,123,parallel_quality,4.0,9,0.290756974116353,0.10903386529363228,0.10262570070686389,0.040542766804601005,0.046255784211637486,-0.005713017407036482,0.0406449130258281,0.044589487467918514,0.40895080943739226,0.1397899849155918
bks_bulldozer,BKS - Bulldozer,15,2027,parallel_quality,4.0,9,0.290756974116353,0.10903386529363228,0.1151213700466352,0.1132018752696998,0.008963357301521953,0.10423851796817785,0.09543706447547935,0.03936625837557382,0.36104616001238715,0.3282365445077443
bks_bulldozer,BKS - Bulldozer,15,42,parallel_quality,4.0,9,0.290756974116353,0.10903386529363228,0.05284137295756573,0.02367556317814815,0.039853816889875174,-0.016178253711727025,0.027409184407391114,0.035135159557288125,0.32224079612942114,0.09426836446723616
bks_bulldozer,BKS - Bulldozer,15,123,relative_substitution,4.0,9,0.290756974116353,0.10903386529363228,0.40837874097861043,0.5768044435713591,0.029092784649681222,0.5477116589216778,0.47456654336155146,0.18884201850183724,1.7319574793875152,1.6321759600223482
bks_bulldozer,BKS - Bulldozer,15,2027,relative_substitution,4.0,9,0.290756974116353,0.10903386529363228,0.3658734322581426,0.4619443014511293,0.012540572148549808,0.4494037293025795,0.36806063041357845,0.14361665986180217,1.3171748013797102,1.2658703425159827
bks_bulldozer,BKS - Bulldozer,15,42,relative_substitution,4.0,9,0.290756974116353,0.10903386529363228,0.471439708536037,0.508760731183626,0.04789327286435192,0.46086745831927406,0.41570268032086166,0.18231294820747354,1.6720763564283256,1.4297255692120006
bks_too_much,BKS - Too Much,23,123,parallel_quality,4.0,9,0.28053017261931606,0.1051988147322434,0.017665136590157376,0.002176140262646612,0.007767810564895557,-0.0055916703022489455,0.010224316031595286,0.006136906726739615,0.05833627253652559,0.036446404093116384
bks_too_much,BKS - Too Much,23,2027,parallel_quality,4.0,9,0.28053017261931606,0.1051988147322434,0.044234390733923205,0.3889485229167508,0.006067728318843489,0.3828807945979073,0.31157269526181586,0.1177412934098998,1.1192264257879716,1.1106566268884916
