track_key,track_id,rank,seed,error_type,effective_changed_seconds,changed_blocks,mean_changed_template_distance,full_window_input_error_mass,changed_block_target_effect,inside_output_change,outside_output_change,localization_contrast,changed_block_output_change,full_window_output_error_mass,mass_transfer_ratio,changed_block_transfer_ratio
forkupines_semantics,Forkupines - Semantics,4,2027,relative_substitution,4.0,9,0.2803978045286818,0.10514917669825553,0.3319315406429087,0.4419943651409723,0.03004736996238538,0.4119469951785869,0.3751327267312347,0.15019857688947322,1.4284332184596655,1.3378590012920821
forkupines_semantics,Forkupines - Semantics,4,42,relative_substitution,4.0,9,0.2803978045286818,0.10514917669825553,0.3058352050443355,0.36256247311039075,0.01924344505196432,0.3433190280584264,0.2946526387551201,0.11937816156900534,1.1353218857013254,1.050837895290939
georgia_wonder_siren,Georgia Wonder - Siren,13,123,parallel_quality,4.0,9,0.2666539491617281,0.0999952309356479,0.036986274085593705,0.04451001692264166,0.04886489888843432,-0.004354881965792666,0.04045600478201244,0.047594724981744795,0.47596994913061863,0.15171725342599557
georgia_wonder_siren,Georgia Wonder - Siren,13,2027,parallel_quality,4.0,9,0.2666539491617281,0.0999952309356479,0.02548300715296714,0.00934841821339968,0.006570995145705119,0.002777423067694562,0.008946193830494085,0.007381076873782699,0.07381428898876992,0.033549826877186564
georgia_wonder_siren,Georgia Wonder - Siren,13,42,parallel_quality,4.0,9,0.2666539491617281,0.0999952309356479,0.014318049817857916,0.008209390908323446,0.009644936366180709,-0.0014355454578572624,0.0073930891665353726,0.009226235607639008,0.09226675633737541,0.027725406616991057
georgia_wonder_siren,Georgia Wonder - Siren,13,123,relative_substitution,4.0,9,0.24162151875069723,0.09060806953151133,0.30580776171119406,0.2515553487302122,0.08685188903341189,0.16470345969680028,0.2339717897843873,0.1348903981116453,1.488723894119978,0.9683400344229983
georgia_wonder_siren,Georgia Wonder - Siren,13,2027,relative_substitution,4.0,9,0.24162151875069723,0.09060806953151133,0.42476597171415176,0.36449425662505425,0.07558741839701992,0.2889068382280343,0.3347075846766851,0.1598519128801966,1.7642127650076895,1.385255694142181
georgia_wonder_siren,Georgia Wonder - Siren,13,42,relative_substitution,4.0,9,0.24162151875069723,0.09060806953151133,0.42974423832528874,0.3834074031020221,0.03831166573178946,0.34509573737023264,0.3148932378262391,0.13896458913144064,1.5336888849961874,1.3032499731579907
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,123,parallel_quality,4.0,9,0.2743911332776013,0.10289667497910036,0.18765069392860126,0.2827003182923816,0.060287374933049594,0.22241294335933204,0.24128561631057174,0.12515781674618812,1.2163446172736805,0.8793491736719615
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,2027,parallel_quality,4.0,9,0.2743911332776013,0.10289667497910036,0.20645006878475286,0.15593711959637505,0.026744776805971166,0.12919234279040387,0.12348913598728359,0.06442587678650563,0.6261220471856,0.4500478368677815
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,42,parallel_quality,4.0,9,0.2743911332776013,0.10289667497910036,0.23533766968610387,0.1907611980870476,0.0350235150528207,0.15573768303422691,0.1662753010662151,0.08044700593780355,0.7818231828593428,0.6059791330720389
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,123,relative_substitution,4.0,9,0.27439113327760123,0.10289667497910034,0.20881896727110721,0.46069145385677135,0.08294473772759975,0.3777467161291716,0.3937415229940653,0.19312086326527478,1.8768426025865284,1.4349644549035678
