track_key,track_id,seed,corrupted_target_effect,inside_output_change,outside_output_change,localization_contrast,inside_blocks,outside_blocks
bks_too_much,BKS - Too Much,2027,1.2462276183513288,0.7121354807937652,0.050646075410599366,0.6614894053831658,8,16
bks_too_much,BKS - Too Much,42,1.2176963689727602,0.6046124890968725,0.07788458790843841,0.526727901188434,8,16
buitraker_revo_x,Buitraker - Revo X,123,1.288346503938425,0.6459075639956042,0.02907229271690518,0.6168352712786991,8,16
buitraker_revo_x,Buitraker - Revo X,2027,0.9799711425793767,0.5126553214847439,0.05427978772624435,0.45837553375849954,8,16
buitraker_revo_x,Buitraker - Revo X,42,1.1274518920225511,0.5234590159731689,0.04605949795157015,0.47739951802159875,8,16
detsky_sad_walkie_talkie,Detsky Sad - Walkie Talkie,123,1.2910365492397382,0.8317893521992832,0.08136317347046024,0.7504261787288229,8,16
detsky_sad_walkie_talkie,Detsky Sad - Walkie Talkie,2027,1.0776171527786336,0.6398320522042645,0.03538165774040703,0.6044503944638575,8,16
detsky_sad_walkie_talkie,Detsky Sad - Walkie Talkie,42,1.4498835444710192,0.7729290289550643,0.03782475063588225,0.7351042783191821,8,16
forkupines_semantics,Forkupines - Semantics,123,1.3665808067169776,0.6826858714884148,0.025548641380952315,0.6571372301074624,8,16
forkupines_semantics,Forkupines - Semantics,2027,1.1693571573734838,0.5848147682574225,0.011247229312899606,0.573567538944523,8,16
forkupines_semantics,Forkupines - Semantics,42,1.013040418377325,0.5035970116935609,0.018322334220221705,0.48527467747333913,8,16
georgia_wonder_siren,Georgia Wonder - Siren,123,0.9051633341744763,0.3177185663165045,0.10872127039546808,0.20899729592103644,8,16
georgia_wonder_siren,Georgia Wonder - Siren,2027,0.8430848935087185,0.5491755635821266,0.031171345337909065,0.5180042182442175,8,16
georgia_wonder_siren,Georgia Wonder - Siren,42,1.2342533645745375,0.7434150407148846,0.06571779658741694,0.6776972441274677,8,16
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,123,1.0915343413983363,0.6132218167462965,0.21887566392080196,0.39434615282549457,8,16
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,2027,0.8492024436978157,0.5438836144142603,0.07808780032518645,0.4657958140890738,8,16
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,42,1.0776990842599046,0.6397791284157428,0.06082997374504125,0.5789491546707015,8,16
hollow_ground_ill_fate,Hollow Ground - Ill Fate,123,1.1276835719367473,0.6467695432062144,0.04669944738215724,0.6000700958240571,8,16
hollow_ground_ill_fate,Hollow Ground - Ill Fate,2027,0.9769007007519828,0.6659573670648202,0.09496204669601134,0.5709953203688088,8,16
hollow_ground_ill_fate,Hollow Ground - Ill Fate,42,1.1822958599149693,0.7471061281718421,0.048686177025734995,0.6984199511461071,8,16
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,123,1.0480333489245937,0.635028491682009,0.09825559289130312,0.5367728987907059,8,16
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,2027,1.0029029945563044,0.7425305535274387,0.051259211810115037,0.6912713417173236,8,16
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,42,1.059989953879998,0.5852969592312498,0.08208808592795463,0.5032088733032951,8,16
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,123,0.9465915248208692,0.5004170063530914,0.06307813694672403,0.43733886940636735,8,16
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,2027,0.9059904123124287,0.6261116408560278,0.015005872020407166,0.6111057688356206,8,16
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,42,1.0781643679976263,0.5430121221088111,0.03304740838683842,0.5099647137219727,8,16
louis_cressy_band_good_time,Louis Cressy Band - Good Time,123,1.0865038553508755,0.6463095061115601,0.03249081999120553,0.6138186861203546,8,16
louis_cressy_band_good_time,Louis Cressy Band - Good Time,2027,1.1859608401194266,0.8003158215723214,0.02853318798676749,0.7717826335855539,8,16
louis_cressy_band_good_time,Louis Cressy Band - Good Time,42,1.258311982320126,0.7255258414098047,0.06539514913553482,0.6601306922742699,8,16
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,123,0.977141491197608,0.47248018953074017,0.059373718879448166,0.413106470651292,8,16
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,2027,1.229951341048596,0.7785591107035059,0.043047054431094585,0.7355120562724113,8,16
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,42,1.1928887616235015,0.5935605830035173,0.03566890717558499,0.5578916758279323,8,16
motor_tapes_shore,Motor Tapes - Shore,123,0.937910001039683,0.5069491026647439,0.041218096452074714,0.4657310062126692,8,16
motor_tapes_shore,Motor Tapes - Shore,2027,1.179458336664371,0.6871188360662848,0.0210201565021762,0.6660986795641086,8,16
motor_tapes_shore,Motor Tapes - Shore,42,1.0188401762478292,0.5785866919241499,0.028995217243000457,0.5495914746811494,8,16
nerve_9_pray_for_the_rain,Nerve 9 - Pray For The Rain,123,0.481027495467784,0.3228960606297376,0.09998540772908024,0.22291065290065734,8,16
nerve_9_pray_for_the_rain,Nerve 9 - Pray For The Rain,2027,0.7867001932177446,0.4706779166609374,0.0678775064798404,0.402800410181097,8,16
nerve_9_pray_for_the_rain,Nerve 9 - Pray For The Rain,42,0.9058290817241643,0.5394593953330896,0.019281916819871278,0.5201774785132184,8,16
pr_oh_no,PR - Oh No,123,1.1616879977458952,0.5903312385159682,0.3347240143535184,0.25560722416244985,8,16
pr_oh_no,PR - Oh No,2027,1.0124396850356907,0.5154289690954942,0.09700661627936222,0.41842235281613194,8,16
pr_oh_no,PR - Oh No,42,1.5302086480442443,0.907715725363581,0.16088829056457274,0.7468274347990083,8,16
punkdisco_oral_hygiene,Punkdisco - Oral Hygiene,123,1.103492003340492,0.6494944364217831,0.04941064688935269,0.6000837895324304,8,16
punkdisco_oral_hygiene,Punkdisco - Oral Hygiene,2027,1.0987340302837159,0.45179070026631213,0.02772567826832597,0.4240650219979862,8,16
punkdisco_oral_hygiene,Punkdisco - Oral Hygiene,42,1.521797793428183,0.8537008874246574,0.030345392952863502,0.8233554944717939,8,16
raft_monk_tiring,Raft Monk - Tiring,123,1.0672651645713744,0.5247266975503518,0.02444440590669556,0.5002822916436562,8,16
