track_key,track_id,seed,corrupted_target_effect,inside_output_change,outside_output_change,localization_contrast,inside_blocks,outside_blocks
raft_monk_tiring,Raft Monk - Tiring,2027,0.4423761624076858,0.31227391562928325,0.015232518794383629,0.2970413968348996,8,16
raft_monk_tiring,Raft Monk - Tiring,42,0.6767560261209102,0.45800480892916484,0.01570704265785921,0.4422977662713056,8,16
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,123,0.8444706497730065,0.42393051257578673,0.08932388405710211,0.3346066285186846,8,16
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,2027,0.8782919254003806,0.4614262963542678,0.023344751828375178,0.4380815445258926,8,16
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,42,0.9360542146495874,0.4976279163949851,0.021155845510102196,0.4764720708848829,8,16
secretariat_borderline,Secretariat - Borderline,123,0.9381372074681845,0.6471820473050983,0.010562476274701658,0.6366195710303967,8,16
secretariat_borderline,Secretariat - Borderline,2027,0.9258936165849482,0.48857513716305834,0.01638078450657611,0.47219435265648224,8,16
secretariat_borderline,Secretariat - Borderline,42,0.8839013306927355,0.5101581870898991,0.006144672678403795,0.5040135144114953,8,16
secretariat_over_the_top,Secretariat - Over The Top,123,0.9251165756465649,0.37263147939426033,0.016482491541375738,0.3561489878528846,8,16
secretariat_over_the_top,Secretariat - Over The Top,2027,0.7210915366360041,0.47470367962333154,0.023977545706760944,0.45072613391657057,8,16
secretariat_over_the_top,Secretariat - Over The Top,42,0.8278746333657815,0.41048957009475584,0.03529600145645323,0.3751935686383026,8,16
signe_jakobsen_what_have_you_done_to_me,Signe Jakobsen - What Have You Done To Me,123,0.6909640705580341,0.39145486766596904,0.14508790306010186,0.24636696460586718,8,16
signe_jakobsen_what_have_you_done_to_me,Signe Jakobsen - What Have You Done To Me,2027,0.9884013744235686,0.5317071003786582,0.08228618876417967,0.4494209116144785,8,16
signe_jakobsen_what_have_you_done_to_me,Signe Jakobsen - What Have You Done To Me,42,0.8171351876908615,0.5556764530076935,0.08123980151035225,0.47443665149734127,8,16
the_doppler_shift_atrophy,The Doppler Shift - Atrophy,123,0.8931652502171064,0.694888399729101,0.019944367707389346,0.6749440320217116,8,16
the_doppler_shift_atrophy,The Doppler Shift - Atrophy,2027,0.936261242660159,0.7157772198275956,0.08496658988806505,0.6308106299395305,8,16
the_doppler_shift_atrophy,The Doppler Shift - Atrophy,42,0.8359412146697052,0.5323119374465239,0.03608059663344866,0.4962313408130753,8,16
the_easton_ellises_baumi_sdrnr,The Easton Ellises (Baumi) - SDRNR,123,0.05439174123336643,0.029532345331200388,0.007219899576676347,0.02231244575452404,8,16
the_easton_ellises_baumi_sdrnr,The Easton Ellises (Baumi) - SDRNR,2027,0.5052320390171912,0.2803159217500915,0.05101539718803571,0.2293005245620558,8,16
the_easton_ellises_baumi_sdrnr,The Easton Ellises (Baumi) - SDRNR,42,0.49495475265678945,0.29155059093935753,0.08300328516587656,0.20854730577348096,8,16
the_long_wait_dark_horses,The Long Wait - Dark Horses,123,1.0703201639044204,0.7209256032342168,0.020150550664621868,0.7007750525695949,8,16
the_long_wait_dark_horses,The Long Wait - Dark Horses,2027,0.9918025163398401,0.5694270209703156,0.014995415430950877,0.5544316055393648,8,16
the_long_wait_dark_horses,The Long Wait - Dark Horses,42,1.0492836742661216,0.5481912265039535,0.004258934519492337,0.5439322919844611,8,16
tom_mckenzie_directions,Tom McKenzie - Directions,123,0.9216782447956045,0.5825740101440858,0.11841990340107683,0.464154106743009,8,16
tom_mckenzie_directions,Tom McKenzie - Directions,2027,0.8311133625443012,0.48027324411484806,0.035076501051093556,0.4451967430637545,8,16
tom_mckenzie_directions,Tom McKenzie - Directions,42,0.746993144026223,0.4994133591804037,0.03643377500405108,0.4629795841763526,8,16
we_fell_from_the_sky_not_you,We Fell From The Sky - Not You,123,1.0065200544249016,0.7014941678604291,0.13979241318349672,0.5617017546769323,8,16
we_fell_from_the_sky_not_you,We Fell From The Sky - Not You,2027,0.9350583690957931,0.6237857907406819,0.011523418635561306,0.6122623721051206,8,16
we_fell_from_the_sky_not_you,We Fell From The Sky - Not You,42,0.7444182106849276,0.3701179111256355,0.026046741911272833,0.3440711692143627,8,16
