track_key,track_id,seed,corrupted_target_effect,inside_output_change,outside_output_change,localization_contrast,inside_blocks,outside_blocks
forkupines_semantics,Forkupines - Semantics,42,0.3287358002022288,0.058342340124656805,0.006370242843021685,0.05197209728163512,8,16
georgia_wonder_siren,Georgia Wonder - Siren,123,0.26609554788762113,0.08287635670310073,0.04174280714997719,0.04113354955312354,8,16
georgia_wonder_siren,Georgia Wonder - Siren,2027,0.19672090458037697,0.0963320618111163,0.005321119185681462,0.09101094262543483,8,16
georgia_wonder_siren,Georgia Wonder - Siren,42,0.39663956802827066,0.09241383336230817,0.011956610213759634,0.08045722314854853,8,16
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,123,0.22228895458297201,0.09507950693517196,0.06029984465578864,0.034779662279383325,8,16
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,2027,0.2166924379243892,0.11098324531409072,0.01624831268611423,0.0947349326279765,8,16
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,42,0.28505752178229526,0.1225745282874762,0.019126136316688823,0.10344839197078737,8,16
hollow_ground_ill_fate,Hollow Ground - Ill Fate,123,0.2754475134121529,0.07478437179691902,0.011790712187062902,0.06299365960985612,8,16
hollow_ground_ill_fate,Hollow Ground - Ill Fate,2027,0.32591046291779924,0.12757828145827854,0.010453966202144623,0.11712431525613393,8,16
hollow_ground_ill_fate,Hollow Ground - Ill Fate,42,0.20857444352959525,0.04222852077914224,0.017810091701061986,0.024418429078080256,8,16
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,123,0.12464768948515259,0.10630654889638148,0.03134574893813403,0.07496079995824745,8,16
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,2027,0.17128292109484497,0.09195068239007693,0.014720284077528956,0.07723039831254798,8,16
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,42,0.24732679431428448,0.0985936886132054,0.007604725890869579,0.09098896272233582,8,16
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,123,0.23110342950893792,0.07906860437977219,0.010807577685812982,0.0682610266939592,8,16
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,2027,0.18940562830078653,0.051995176133866186,0.0015506930929840568,0.05044448304088213,8,16
