job_id,condition_id,track_key,seed,changed_blocks,total_blocks,changed_seconds,input_error_mass,changed_input_distance,inside_output_change,outside_output_change,localization_contrast,changed_target_effect,full_output_change
al_james_schoolboy_facination_profile1_S123,profile_matched_1,al_james_schoolboy_facination,123,24,24,12.0,0.664706268806868,0.664706268806868,0.39736197393552003,0.0,0.0,0.4999047622561082,0.39736197393552003
al_james_schoolboy_facination_profile1_S2027,profile_matched_1,al_james_schoolboy_facination,2027,24,24,12.0,0.664706268806868,0.664706268806868,0.3601558407998173,0.0,0.0,0.3232288475075505,0.3601558407998173
al_james_schoolboy_facination_profile1_S42,profile_matched_1,al_james_schoolboy_facination,42,24,24,12.0,0.664706268806868,0.664706268806868,0.4710521134644787,0.0,0.0,0.45171481579152245,0.4710521134644787
al_james_schoolboy_facination_profile2_S123,profile_matched_2,al_james_schoolboy_facination,123,24,24,12.0,0.7173602488300402,0.7173602488300402,0.35211157581804337,0.0,0.0,0.4670383610344097,0.35211157581804337
al_james_schoolboy_facination_profile2_S2027,profile_matched_2,al_james_schoolboy_facination,2027,24,24,12.0,0.7173602488300402,0.7173602488300402,0.41891718893481206,0.0,0.0,0.5277746137636107,0.41891718893481206
al_james_schoolboy_facination_profile2_S42,profile_matched_2,al_james_schoolboy_facination,42,24,24,12.0,0.7173602488300402,0.7173602488300402,0.5151750037326992,0.0,0.0,0.5456319060572007,0.5151750037326992
al_james_schoolboy_facination_profile3_S123,profile_matched_3,al_james_schoolboy_facination,123,24,24,12.0,0.6488320710234158,0.6488320710234158,0.3647711671267529,0.0,0.0,0.4359113242717421,0.3647711671267529
al_james_schoolboy_facination_profile3_S2027,profile_matched_3,al_james_schoolboy_facination,2027,24,24,12.0,0.6488320710234158,0.6488320710234158,0.2775092520437797,0.0,0.0,0.3813371664638347,0.2775092520437797
al_james_schoolboy_facination_profile3_S42,profile_matched_3,al_james_schoolboy_facination,42,24,24,12.0,0.6488320710234158,0.6488320710234158,0.5470879433729511,0.0,0.0,0.42855035268004227,0.5470879433729511
am_contra_heart_peripheral_profile1_S123,profile_matched_1,am_contra_heart_peripheral,123,24,24,12.0,0.7790503958305849,0.7790503958305849,0.4400735312908018,0.0,0.0,0.4932767295669494,0.4400735312908018
am_contra_heart_peripheral_profile1_S2027,profile_matched_1,am_contra_heart_peripheral,2027,24,24,12.0,0.7790503958305849,0.7790503958305849,0.3494010576391495,0.0,0.0,0.5960106204701409,0.3494010576391495
am_contra_heart_peripheral_profile1_S42,profile_matched_1,am_contra_heart_peripheral,42,24,24,12.0,0.7790503958305849,0.7790503958305849,0.2811808243158214,0.0,0.0,0.5795848749804673,0.2811808243158214
am_contra_heart_peripheral_profile2_S123,profile_matched_2,am_contra_heart_peripheral,123,24,24,12.0,0.6864848927837212,0.6864848927837212,0.5030629740507302,0.0,0.0,0.5346815191944375,0.5030629740507302
am_contra_heart_peripheral_profile2_S2027,profile_matched_2,am_contra_heart_peripheral,2027,24,24,12.0,0.6864848927837212,0.6864848927837212,0.3443445832348986,0.0,0.0,0.5232947254576036,0.3443445832348986
am_contra_heart_peripheral_profile2_S42,profile_matched_2,am_contra_heart_peripheral,42,24,24,12.0,0.6864848927837212,0.6864848927837212,0.2557751480771922,0.0,0.0,0.4986660558179046,0.2557751480771922
am_contra_heart_peripheral_profile3_S123,profile_matched_3,am_contra_heart_peripheral,123,24,24,12.0,0.7389971861908468,0.7389971861908468,0.4741059008289597,0.0,0.0,0.48436353729657494,0.4741059008289597
am_contra_heart_peripheral_profile3_S2027,profile_matched_3,am_contra_heart_peripheral,2027,24,24,12.0,0.7389971861908468,0.7389971861908468,0.29031065850078625,0.0,0.0,0.4633425548837847,0.29031065850078625
am_contra_heart_peripheral_profile3_S42,profile_matched_3,am_contra_heart_peripheral,42,24,24,12.0,0.7389971861908468,0.7389971861908468,0.22902226614337481,0.0,0.0,0.46934965977184,0.22902226614337481
arise_run_run_run_profile1_S123,profile_matched_1,arise_run_run_run,123,11,24,5.5,0.285515374074838,0.6229426343451013,0.45546067708960164,0.0626498811767524,0.39281079591284923,0.4463457143415653,0.24268816263680826
arise_run_run_run_profile1_S2027,profile_matched_1,arise_run_run_run,2027,11,24,5.5,0.285515374074838,0.6229426343451013,0.6262093087205117,0.1375918437429455,0.4886174649775662,0.4620379457794078,0.36154151519099664
arise_run_run_run_profile1_S42,profile_matched_1,arise_run_run_run,42,11,24,5.5,0.285515374074838,0.6229426343451013,0.3770816744606613,0.06276140420230639,0.31432027025835496,0.5930909682923707,0.20682486140405243
arise_run_run_run_profile2_S123,profile_matched_2,arise_run_run_run,123,11,24,5.5,0.2840665549038747,0.6197815743357268,0.2560866564155819,0.045548476222795536,0.2105381801927864,0.15721083892317045,0.1420451421444893
arise_run_run_run_profile2_S2027,profile_matched_2,arise_run_run_run,2027,11,24,5.5,0.2840665549038747,0.6197815743357268,0.5366874040816901,0.16450858154945755,0.37217882253223256,0.37251503234205874,0.3350905418767309
arise_run_run_run_profile2_S42,profile_matched_2,arise_run_run_run,42,11,24,5.5,0.2840665549038747,0.6197815743357268,0.3911217806699598,0.20703513002125767,0.1840866506487021,0.4670203872374677,0.2914081782352462
arise_run_run_run_profile3_S123,profile_matched_3,arise_run_run_run,123,11,24,5.5,0.2979554437927636,0.6500846046387571,0.42973362274266963,0.2464734629581134,0.18326015978455623,0.3923921657439694,0.33046770285936833
arise_run_run_run_profile3_S2027,profile_matched_3,arise_run_run_run,2027,11,24,5.5,0.2979554437927636,0.6500846046387571,0.5773920018143943,0.16384898511584153,0.41354301669855276,0.41922820184573567,0.35338953443601157
arise_run_run_run_profile3_S42,profile_matched_3,arise_run_run_run,42,11,24,5.5,0.2979554437927636,0.6500846046387571,0.41686461803960245,0.08055301185026599,0.3363116061893365,0.35155955294089064,0.2346958313537119
ben_carrigan_we_ll_talk_about_it_all_tonight_profile1_S123,profile_matched_1,ben_carrigan_we_ll_talk_about_it_all_tonight,123,20,24,10.0,0.49093731387663025,0.5891247766519563,0.42846707458931865,0.11988303630009456,0.3085840382892241,0.4084112728279533,0.3770364015411147
ben_carrigan_we_ll_talk_about_it_all_tonight_profile1_S2027,profile_matched_1,ben_carrigan_we_ll_talk_about_it_all_tonight,2027,20,24,10.0,0.49093731387663025,0.5891247766519563,0.5342946331402314,0.14166486445864124,0.39262976868159016,0.4569922067544061,0.46885633835996643
ben_carrigan_we_ll_talk_about_it_all_tonight_profile1_S42,profile_matched_1,ben_carrigan_we_ll_talk_about_it_all_tonight,42,20,24,10.0,0.49093731387663025,0.5891247766519563,0.5190893080361849,0.205206105270306,0.3138832027658789,0.5011250015254449,0.4667754409085385
ben_carrigan_we_ll_talk_about_it_all_tonight_profile2_S123,profile_matched_2,ben_carrigan_we_ll_talk_about_it_all_tonight,123,20,24,10.0,0.5034368798714569,0.6041242558457482,0.509984244433494,0.6415830011879117,-0.13159875675441768,0.46548004273645305,0.5319173705592303
ben_carrigan_we_ll_talk_about_it_all_tonight_profile2_S2027,profile_matched_2,ben_carrigan_we_ll_talk_about_it_all_tonight,2027,20,24,10.0,0.5034368798714569,0.6041242558457482,0.6050218712352664,0.36493977510057163,0.24008209613469478,0.5124113146626614,0.5650081885461505
ben_carrigan_we_ll_talk_about_it_all_tonight_profile2_S42,profile_matched_2,ben_carrigan_we_ll_talk_about_it_all_tonight,42,20,24,10.0,0.5034368798714569,0.6041242558457482,0.6670553638217716,0.21558204344402154,0.45147332037775,0.5914675566467436,0.59180981042548
ben_carrigan_we_ll_talk_about_it_all_tonight_profile3_S123,profile_matched_3,ben_carrigan_we_ll_talk_about_it_all_tonight,123,20,24,10.0,0.5014693555944935,0.6017632267133922,0.5146585534475255,0.08348660322856025,0.43117195021896526,0.5255991458563942,0.4427965617443646
ben_carrigan_we_ll_talk_about_it_all_tonight_profile3_S2027,profile_matched_3,ben_carrigan_we_ll_talk_about_it_all_tonight,2027,20,24,10.0,0.5014693555944935,0.6017632267133922,0.6312684315082999,0.187393357981446,0.44387507352685396,0.49144560155953443,0.5572892525871577
ben_carrigan_we_ll_talk_about_it_all_tonight_profile3_S42,profile_matched_3,ben_carrigan_we_ll_talk_about_it_all_tonight,42,20,24,10.0,0.5014693555944935,0.6017632267133922,0.6689424213148473,0.2039590848260929,0.46498333648875434,0.5226056626848831,0.5914451985667214
