job_id,condition_id,track_key,seed,changed_blocks,total_blocks,changed_seconds,input_error_mass,changed_input_distance,inside_output_change,outside_output_change,localization_contrast,changed_target_effect,full_output_change
al_james_schoolboy_facination_profile1_S123,profile_matched_1,al_james_schoolboy_facination,123,24,24,12.0,0.664706268806868,0.664706268806868,0.420063080080367,0.0,0.0,0.5466789242774402,0.420063080080367
al_james_schoolboy_facination_profile1_S2027,profile_matched_1,al_james_schoolboy_facination,2027,24,24,12.0,0.664706268806868,0.664706268806868,0.3963512359939229,0.0,0.0,0.37958178282703675,0.3963512359939229
al_james_schoolboy_facination_profile1_S42,profile_matched_1,al_james_schoolboy_facination,42,24,24,12.0,0.664706268806868,0.664706268806868,0.5220306005985246,0.0,0.0,0.5420132594068628,0.5220306005985246
al_james_schoolboy_facination_profile2_S123,profile_matched_2,al_james_schoolboy_facination,123,24,24,12.0,0.7173602488300402,0.7173602488300402,0.3778470311219487,0.0,0.0,0.5417481125793878,0.3778470311219487
al_james_schoolboy_facination_profile2_S2027,profile_matched_2,al_james_schoolboy_facination,2027,24,24,12.0,0.7173602488300402,0.7173602488300402,0.4706202473929088,0.0,0.0,0.5877523138774787,0.4706202473929088
al_james_schoolboy_facination_profile2_S42,profile_matched_2,al_james_schoolboy_facination,42,24,24,12.0,0.7173602488300402,0.7173602488300402,0.5780745358735359,0.0,0.0,0.6615877105801096,0.5780745358735359
al_james_schoolboy_facination_profile3_S123,profile_matched_3,al_james_schoolboy_facination,123,24,24,12.0,0.6488320710234158,0.6488320710234158,0.39999731021790264,0.0,0.0,0.5045049354802106,0.39999731021790264
al_james_schoolboy_facination_profile3_S2027,profile_matched_3,al_james_schoolboy_facination,2027,24,24,12.0,0.6488320710234158,0.6488320710234158,0.3292726513277453,0.0,0.0,0.45780692091081754,0.3292726513277453
al_james_schoolboy_facination_profile3_S42,profile_matched_3,al_james_schoolboy_facination,42,24,24,12.0,0.6488320710234158,0.6488320710234158,0.5879266705280507,0.0,0.0,0.5443801148413939,0.5879266705280507
am_contra_heart_peripheral_profile1_S123,profile_matched_1,am_contra_heart_peripheral,123,24,24,12.0,0.7790503958305849,0.7790503958305849,0.45487963064365483,0.0,0.0,0.6362435252917458,0.45487963064365483
am_contra_heart_peripheral_profile1_S2027,profile_matched_1,am_contra_heart_peripheral,2027,24,24,12.0,0.7790503958305849,0.7790503958305849,0.4245377247902591,0.0,0.0,0.6778313082460091,0.4245377247902591
am_contra_heart_peripheral_profile1_S42,profile_matched_1,am_contra_heart_peripheral,42,24,24,12.0,0.7790503958305849,0.7790503958305849,0.3346192415300393,0.0,0.0,0.6731741132072685,0.3346192415300393
am_contra_heart_peripheral_profile2_S123,profile_matched_2,am_contra_heart_peripheral,123,24,24,12.0,0.6864848927837212,0.6864848927837212,0.5118722475319946,0.0,0.0,0.607124819074841,0.5118722475319946
am_contra_heart_peripheral_profile2_S2027,profile_matched_2,am_contra_heart_peripheral,2027,24,24,12.0,0.6864848927837212,0.6864848927837212,0.3863830396109888,0.0,0.0,0.605156813984982,0.3863830396109888
am_contra_heart_peripheral_profile2_S42,profile_matched_2,am_contra_heart_peripheral,42,24,24,12.0,0.6864848927837212,0.6864848927837212,0.3155159680643907,0.0,0.0,0.5750058862528856,0.3155159680643907
am_contra_heart_peripheral_profile3_S123,profile_matched_3,am_contra_heart_peripheral,123,24,24,12.0,0.7389971861908468,0.7389971861908468,0.47661270939531236,0.0,0.0,0.6027487123797157,0.47661270939531236
am_contra_heart_peripheral_profile3_S2027,profile_matched_3,am_contra_heart_peripheral,2027,24,24,12.0,0.7389971861908468,0.7389971861908468,0.37210093997958643,0.0,0.0,0.5989696159788941,0.37210093997958643
am_contra_heart_peripheral_profile3_S42,profile_matched_3,am_contra_heart_peripheral,42,24,24,12.0,0.7389971861908468,0.7389971861908468,0.2971010773573224,0.0,0.0,0.5510724828106475,0.2971010773573224
arise_run_run_run_profile1_S123,profile_matched_1,arise_run_run_run,123,11,24,5.5,0.285515374074838,0.6229426343451013,0.450258265773636,0.09055127973236324,0.3597069860412727,0.5087822930936735,0.25541698166794663
arise_run_run_run_profile1_S2027,profile_matched_1,arise_run_run_run,2027,11,24,5.5,0.285515374074838,0.6229426343451013,0.6470397563100758,0.13783328178735166,0.5092064745227242,0.5303319122880369,0.37121958261026694
arise_run_run_run_profile1_S42,profile_matched_1,arise_run_run_run,42,11,24,5.5,0.285515374074838,0.6229426343451013,0.4185470823241238,0.07004671621085178,0.348500366113272,0.7042123904642004,0.22977605067943477
arise_run_run_run_profile2_S123,profile_matched_2,arise_run_run_run,123,11,24,5.5,0.2840665549038747,0.6197815743357268,0.2593332293897726,0.052500053002547606,0.20683317638722498,0.22236880261010208,0.14729859218002572
arise_run_run_run_profile2_S2027,profile_matched_2,arise_run_run_run,2027,11,24,5.5,0.2840665549038747,0.6197815743357268,0.5317292271806958,0.1574703453504395,0.37425888183025635,0.4023279414679246,0.329005666189307
arise_run_run_run_profile2_S42,profile_matched_2,arise_run_run_run,42,11,24,5.5,0.2840665549038747,0.6197815743357268,0.42329330306130086,0.1552588344074404,0.2680344686538605,0.5752714251789395,0.27810796587379316
arise_run_run_run_profile3_S123,profile_matched_3,arise_run_run_run,123,11,24,5.5,0.2979554437927636,0.6500846046387571,0.433817111297073,0.23922273082600623,0.19459438047106678,0.4799900815401939,0.3284118218752452
arise_run_run_run_profile3_S2027,profile_matched_3,arise_run_run_run,2027,11,24,5.5,0.2979554437927636,0.6500846046387571,0.5563991219716696,0.14646675414552005,0.4099323678261496,0.49352385291821804,0.33435242273250526
arise_run_run_run_profile3_S42,profile_matched_3,arise_run_run_run,42,11,24,5.5,0.2979554437927636,0.6500846046387571,0.4625696435264208,0.09327322546956289,0.3692964180568579,0.4409676645469498,0.2625340837456228
ben_carrigan_we_ll_talk_about_it_all_tonight_profile1_S123,profile_matched_1,ben_carrigan_we_ll_talk_about_it_all_tonight,123,20,24,10.0,0.49093731387663025,0.5891247766519563,0.45579259903993197,0.11285727254462896,0.342935326495303,0.5117784147368163,0.39863671129071493
ben_carrigan_we_ll_talk_about_it_all_tonight_profile1_S2027,profile_matched_1,ben_carrigan_we_ll_talk_about_it_all_tonight,2027,20,24,10.0,0.49093731387663025,0.5891247766519563,0.5375689651557489,0.1536504030227661,0.3839185621329828,0.5017772853534641,0.4735825381335852
ben_carrigan_we_ll_talk_about_it_all_tonight_profile1_S42,profile_matched_1,ben_carrigan_we_ll_talk_about_it_all_tonight,42,20,24,10.0,0.49093731387663025,0.5891247766519563,0.5562901142037037,0.18785800463420474,0.3684321095694989,0.6386625137114599,0.49488476260878717
ben_carrigan_we_ll_talk_about_it_all_tonight_profile2_S123,profile_matched_2,ben_carrigan_we_ll_talk_about_it_all_tonight,123,20,24,10.0,0.5034368798714569,0.6041242558457482,0.525414113681238,0.6750896708392662,-0.14967555715802816,0.5480776519933644,0.5503600398742426
ben_carrigan_we_ll_talk_about_it_all_tonight_profile2_S2027,profile_matched_2,ben_carrigan_we_ll_talk_about_it_all_tonight,2027,20,24,10.0,0.5034368798714569,0.6041242558457482,0.5894984330525318,0.38396405926537225,0.20553437378715955,0.5729215219461429,0.5552427040880052
ben_carrigan_we_ll_talk_about_it_all_tonight_profile2_S42,profile_matched_2,ben_carrigan_we_ll_talk_about_it_all_tonight,42,20,24,10.0,0.5034368798714569,0.6041242558457482,0.7157211609468652,0.20168856449524128,0.5140325964516239,0.7247893659562814,0.6300490615382611
ben_carrigan_we_ll_talk_about_it_all_tonight_profile3_S123,profile_matched_3,ben_carrigan_we_ll_talk_about_it_all_tonight,123,20,24,10.0,0.5014693555944935,0.6017632267133922,0.519541698585186,0.0849000708361021,0.4346416277490839,0.627540326160287,0.447101427293672
ben_carrigan_we_ll_talk_about_it_all_tonight_profile3_S2027,profile_matched_3,ben_carrigan_we_ll_talk_about_it_all_tonight,2027,20,24,10.0,0.5014693555944935,0.6017632267133922,0.6298361033609379,0.21070680676072534,0.41912929660021253,0.5511153473491496,0.5599812205942358
ben_carrigan_we_ll_talk_about_it_all_tonight_profile3_S42,profile_matched_3,ben_carrigan_we_ll_talk_about_it_all_tonight,42,20,24,10.0,0.5014693555944935,0.6017632267133922,0.6991959850193551,0.18153993295452986,0.5176560520648252,0.6404402167865548,0.6129199763418843
bks_bulldozer_profile1_S123,profile_matched_1,bks_bulldozer,123,22,24,11.0,0.8082256525508239,0.8817007118736261,0.5238250393225289,0.05125886388905354,0.47256617543347534,0.7215613244619912,0.4844445247030727
bks_bulldozer_profile1_S2027,profile_matched_1,bks_bulldozer,2027,22,24,11.0,0.8082256525508239,0.8817007118736261,0.6243781280313881,0.18424217171193386,0.4401359563194543,0.777601335184216,0.5877001316714336
bks_bulldozer_profile1_S42,profile_matched_1,bks_bulldozer,42,22,24,11.0,0.8082256525508239,0.8817007118736261,0.4495800692036193,0.1940716024679901,0.2555084667356292,0.624306679145657,0.4282876969756502
bks_bulldozer_profile2_S123,profile_matched_2,bks_bulldozer,123,22,24,11.0,0.7955808261558796,0.8679063558064141,0.4856575638575199,0.151376440964901,0.3342811228926189,0.6048948122714978,0.4578008036164683
bks_bulldozer_profile2_S2027,profile_matched_2,bks_bulldozer,2027,22,24,11.0,0.7955808261558796,0.8679063558064141,0.45686682076611357,0.20222196102749562,0.25464485973861795,0.581767736092743,0.4356464157878954
bks_bulldozer_profile2_S42,profile_matched_2,bks_bulldozer,42,22,24,11.0,0.7955808261558796,0.8679063558064141,0.3867677171652739,0.16553727167901422,0.2212304454862597,0.5711725953664939,0.36833184670808566
bks_bulldozer_profile3_S123,profile_matched_3,bks_bulldozer,123,22,24,11.0,0.7534994719912312,0.8219994239904341,0.44803943241627187,0.04688880182924787,0.401150630587024,0.603081012753373,0.4146102132006866
bks_bulldozer_profile3_S2027,profile_matched_3,bks_bulldozer,2027,22,24,11.0,0.7534994719912312,0.8219994239904341,0.4965295254380011,0.20814619052160382,0.2883833349163973,0.568547961560542,0.4724975808616347
bks_bulldozer_profile3_S42,profile_matched_3,bks_bulldozer,42,22,24,11.0,0.7534994719912312,0.8219994239904341,0.41667872592872013,0.16115385570536506,0.25552487022335507,0.49110457572064276,0.3953849867434405
bks_too_much_profile1_S123,profile_matched_1,bks_too_much,123,20,24,10.0,0.557499922081127,0.6689999064973524,0.6720720664582844,0.1282803601138513,0.5437917063444331,0.7778143893642089,0.5814401154008788
bks_too_much_profile1_S2027,profile_matched_1,bks_too_much,2027,20,24,10.0,0.557499922081127,0.6689999064973524,0.5524737169064854,0.04047580300560341,0.511997913900882,0.777229290063272,0.4671407312563383
bks_too_much_profile1_S42,profile_matched_1,bks_too_much,42,20,24,10.0,0.557499922081127,0.6689999064973524,0.41712173228111926,0.04606414190310412,0.3710575903780151,0.6763356507460727,0.35527880055145006
bks_too_much_profile2_S123,profile_matched_2,bks_too_much,123,20,24,10.0,0.6269443665255715,0.7523332398306857,0.5839555733258066,0.058119225662771945,0.5258363476630347,0.8391664863161802,0.49631618204863415
bks_too_much_profile2_S2027,profile_matched_2,bks_too_much,2027,20,24,10.0,0.6269443665255715,0.7523332398306857,0.5598893788032202,0.07713577871147045,0.4827536000917497,0.8138618336747158,0.47943044545459523
bks_too_much_profile2_S42,profile_matched_2,bks_too_much,42,20,24,10.0,0.6269443665255715,0.7523332398306857,0.357023650658423,0.03700579906976134,0.3200178515886617,0.6839355741083512,0.3036873420603127
bks_too_much_profile3_S123,profile_matched_3,bks_too_much,123,20,24,10.0,0.557499922081127,0.6689999064973524,0.6081153016739818,0.13339664227108383,0.4747186594028979,0.7387672026922303,0.5289955251068322
bks_too_much_profile3_S2027,profile_matched_3,bks_too_much,2027,20,24,10.0,0.557499922081127,0.6689999064973524,0.5335154568744532,0.06900875610019813,0.4645067007742551,0.678993685346712,0.45609767341207735
bks_too_much_profile3_S42,profile_matched_3,bks_too_much,42,20,24,10.0,0.557499922081127,0.6689999064973524,0.3886244518875179,0.05115656828529519,0.3374678836022227,0.6168001188941193,0.3323798046204807
buitraker_revo_x_profile1_S123,profile_matched_1,buitraker_revo_x,123,20,24,10.0,0.5517070947438634,0.6620485136926362,0.3276780749388547,0.035218686547454886,0.29245938839139984,0.5610190479152996,0.278934843540288
buitraker_revo_x_profile1_S2027,profile_matched_1,buitraker_revo_x,2027,20,24,10.0,0.5517070947438634,0.6620485136926362,0.30050188249703724,0.09639072992746411,0.20411115256957313,0.5164751673321172,0.2664833570687751
buitraker_revo_x_profile1_S42,profile_matched_1,buitraker_revo_x,42,20,24,10.0,0.5517070947438634,0.6620485136926362,0.46706824031233296,0.033206762601136,0.433861477711197,0.6259714986573013,0.39475799402713346
buitraker_revo_x_profile2_S123,profile_matched_2,buitraker_revo_x,123,20,24,10.0,0.5370365407826675,0.6444438489392009,0.4001491896236734,0.15330198683787816,0.24684720278579525,0.6064596977292434,0.3590079891593742
buitraker_revo_x_profile2_S2027,profile_matched_2,buitraker_revo_x,2027,20,24,10.0,0.5370365407826675,0.6444438489392009,0.3645428238506986,0.0699020338182007,0.2946407900324979,0.5678305341900187,0.315436025511949
buitraker_revo_x_profile2_S42,profile_matched_2,buitraker_revo_x,42,20,24,10.0,0.5370365407826675,0.6444438489392009,0.501625433474194,0.0710168928995385,0.4306085405746555,0.6787504196687673,0.429857343378418
buitraker_revo_x_profile3_S123,profile_matched_3,buitraker_revo_x,123,20,24,10.0,0.5789226700555181,0.6947072040666218,0.43155582635362144,0.14914366813589833,0.28241215821772314,0.7209387369311464,0.38448713331733425
buitraker_revo_x_profile3_S2027,profile_matched_3,buitraker_revo_x,2027,20,24,10.0,0.5789226700555181,0.6947072040666218,0.3683048726512054,0.115283273682248,0.2530215989689574,0.5958109535074867,0.3261346061563792
buitraker_revo_x_profile3_S42,profile_matched_3,buitraker_revo_x,42,20,24,10.0,0.5789226700555181,0.6947072040666218,0.5196680082135593,0.26448654863128845,0.25518145958227084,0.7078298092051584,0.4771377649498476
detsky_sad_walkie_talkie_profile1_S123,profile_matched_1,detsky_sad_walkie_talkie,123,15,24,7.5,0.47291178796138017,0.7566588607382082,0.5297126513108703,0.2141149555704659,0.3155976957404044,0.7869903215328284,0.41136351540821864
detsky_sad_walkie_talkie_profile1_S2027,profile_matched_1,detsky_sad_walkie_talkie,2027,15,24,7.5,0.47291178796138017,0.7566588607382082,0.43736277030242526,0.10697514805755502,0.3303876222448702,0.7275489900748461,0.3134674119605989
