"job_id","condition_id","track_key","seed","changed_blocks","total_blocks","changed_seconds","input_error_mass","changed_input_distance","inside_output_change","outside_output_change","localization_contrast","changed_target_effect","full_output_change"
"al_james_schoolboy_facination_composition_only_profile1_S123","composition_only_profile1","al_james_schoolboy_facination","123","8","24","4.0","0.21588221396557397","0.6476466418967223","0.39058281696911223","0.02217016103808895","0.3684126559310233","0.4968633863194784","0.14497437968176338"
"al_james_schoolboy_facination_composition_only_profile1_S2027","composition_only_profile1","al_james_schoolboy_facination","2027","8","24","4.0","0.21588221396557397","0.6476466418967223","0.41831243398879064","0.024701641208349452","0.3936107927804412","0.5444880615145259","0.15590523880182983"
"al_james_schoolboy_facination_composition_only_profile1_S42","composition_only_profile1","al_james_schoolboy_facination","42","8","24","4.0","0.21588221396557397","0.6476466418967223","0.5232087005387975","0.11686622678803288","0.40634247375076465","0.5715112472140631","0.2523137180382877"
"al_james_schoolboy_facination_composition_only_profile2_S123","composition_only_profile2","al_james_schoolboy_facination","123","8","24","4.0","0.2569806970610354","0.7709420911831066","0.38464347794704057","0.025772755197567124","0.35887072274947346","0.541191462746515","0.1453963294473916"
"al_james_schoolboy_facination_composition_only_profile2_S2027","composition_only_profile2","al_james_schoolboy_facination","2027","8","24","4.0","0.2569806970610354","0.7709420911831066","0.31609559436276435","0.04630841799640559","0.26978717636635874","0.515078966832875","0.13623747678519185"
"al_james_schoolboy_facination_composition_only_profile2_S42","composition_only_profile2","al_james_schoolboy_facination","42","8","24","4.0","0.2569806970610354","0.7709420911831066","0.5456360157761736","0.14063611365604045","0.40499990212013315","0.5819820032268442","0.2756360810294182"
"al_james_schoolboy_facination_composition_only_profile3_S123","composition_only_profile3","al_james_schoolboy_facination","123","8","24","4.0","0.23893664846572382","0.7168099453971718","0.41032501095016716","0.04310321582955687","0.36722179512061026","0.6124693778364547","0.1655104808697603"
"al_james_schoolboy_facination_composition_only_profile3_S2027","composition_only_profile3","al_james_schoolboy_facination","2027","8","24","4.0","0.23893664846572382","0.7168099453971718","0.3695535387551808","0.07039597737394297","0.29915756138123784","0.4933914789433807","0.17011516450102226"
"al_james_schoolboy_facination_composition_only_profile3_S42","composition_only_profile3","al_james_schoolboy_facination","42","8","24","4.0","0.23893664846572382","0.7168099453971718","0.40388469616692974","0.06780402543563702","0.3360806707312927","0.4968306657918206","0.17983091567940124"
"am_contra_heart_peripheral_composition_only_profile1_S123","composition_only_profile1","am_contra_heart_peripheral","123","8","24","4.0","0.2625651829524516","0.7876955488573552","0.39623698917823374","0.007914822850576111","0.38832216632765765","0.5824255389270994","0.13735554495979532"
"am_contra_heart_peripheral_composition_only_profile1_S2027","composition_only_profile1","am_contra_heart_peripheral","2027","8","24","4.0","0.2625651829524516","0.7876955488573552","0.30306327328425775","0.011779439262850327","0.29128383402140745","0.5132221353284637","0.10887405060331946"
"am_contra_heart_peripheral_composition_only_profile1_S42","composition_only_profile1","am_contra_heart_peripheral","42","8","24","4.0","0.2625651829524516","0.7876955488573552","0.23035309049654318","0.011322394335692626","0.21903069616085055","0.44962323054083897","0.08433262638930945"
"am_contra_heart_peripheral_composition_only_profile2_S123","composition_only_profile2","am_contra_heart_peripheral","123","8","24","4.0","0.2777777777777776","0.8333333333333333","0.573860595050843","0.010660924593519902","0.5631996704573231","0.7125303745214508","0.19839414807929426"
"am_contra_heart_peripheral_composition_only_profile2_S2027","composition_only_profile2","am_contra_heart_peripheral","2027","8","24","4.0","0.2777777777777776","0.8333333333333333","0.31614706866506176","0.01604324296113732","0.30010382570392446","0.5944218403304795","0.11607785152911214"
"am_contra_heart_peripheral_composition_only_profile2_S42","composition_only_profile2","am_contra_heart_peripheral","42","8","24","4.0","0.2777777777777776","0.8333333333333333","0.27772119875870355","0.02128646182471352","0.25643473693399005","0.6377401537043481","0.10676470746937684"
"am_contra_heart_peripheral_composition_only_profile3_S123","composition_only_profile3","am_contra_heart_peripheral","123","8","24","4.0","0.24867629406356273","0.7460288821906886","0.35102824214953776","0.0104540700157041","0.3405741721338337","0.46736712117094936","0.12397879406031531"
"am_contra_heart_peripheral_composition_only_profile3_S2027","composition_only_profile3","am_contra_heart_peripheral","2027","8","24","4.0","0.24867629406356273","0.7460288821906886","0.21716883442253887","0.01051442800881796","0.2066544064137209","0.2540320965815298","0.07939923014672493"
"am_contra_heart_peripheral_composition_only_profile3_S42","composition_only_profile3","am_contra_heart_peripheral","42","8","24","4.0","0.24867629406356273","0.7460288821906886","0.18996593475079515","0.031082642833523674","0.15888329191727146","0.3809695735781354","0.08404374013928084"
"arise_run_run_run_composition_only_profile1_S123","composition_only_profile1","arise_run_run_run","123","8","24","4.0","0.18963463599602481","0.5689039079880749","0.41716457749538444","0.10622419772361286","0.3109403797717716","0.4957108474966667","0.20987099098087003"
"arise_run_run_run_composition_only_profile1_S2027","composition_only_profile1","arise_run_run_run","2027","8","24","4.0","0.18963463599602481","0.5689039079880749","0.6081750608398677","0.008555338347447317","0.5996197224924205","0.5626857982856681","0.2084285791782541"
"arise_run_run_run_composition_only_profile1_S42","composition_only_profile1","arise_run_run_run","42","8","24","4.0","0.18963463599602481","0.5689039079880749","0.39138871908298756","0.07060932530736949","0.32077939377561804","0.49929769683443","0.17753578989924215"
"arise_run_run_run_composition_only_profile2_S123","composition_only_profile2","arise_run_run_run","123","8","24","4.0","0.24068652749583622","0.722059582487509","0.5344752232578129","0.17139865599501242","0.3630765672628005","0.5005701308943336","0.292424178415946"
"arise_run_run_run_composition_only_profile2_S2027","composition_only_profile2","arise_run_run_run","2027","8","24","4.0","0.24068652749583622","0.722059582487509","0.6282639852526499","0.05695904864563612","0.5713049366070138","0.5519636249765186","0.2473940275146407"
"arise_run_run_run_composition_only_profile2_S42","composition_only_profile2","arise_run_run_run","42","8","24","4.0","0.24068652749583622","0.722059582487509","0.3622608520292636","0.06379428397313508","0.29846656805612853","0.43022039602082757","0.1632831399918446"
"arise_run_run_run_composition_only_profile3_S123","composition_only_profile3","arise_run_run_run","123","8","24","4.0","0.22450993041458467","0.6735297912437544","0.4722244082702538","0.12300892454888951","0.3492154837213643","0.3884264287302247","0.23941408578934428"
"arise_run_run_run_composition_only_profile3_S2027","composition_only_profile3","arise_run_run_run","2027","8","24","4.0","0.22450993041458467","0.6735297912437544","0.5932468803215807","0.04982834188091782","0.5434185384406629","0.5079210966871539","0.2309678546944721"
"arise_run_run_run_composition_only_profile3_S42","composition_only_profile3","arise_run_run_run","42","8","24","4.0","0.22450993041458467","0.6735297912437544","0.3996977642857814","0.12823274595571646","0.271465018330065","0.4051933069327738","0.21872108539907145"
"ben_carrigan_we_ll_talk_about_it_all_tonight_composition_only_profile1_S123","composition_only_profile1","ben_carrigan_we_ll_talk_about_it_all_tonight","123","8","24","4.0","0.20833333333333315","0.6249999999999998","0.32554827479121856","0.08976286633551575","0.2357854084557028","0.36641006472477433","0.16835800248741664"
"ben_carrigan_we_ll_talk_about_it_all_tonight_composition_only_profile1_S2027","composition_only_profile1","ben_carrigan_we_ll_talk_about_it_all_tonight","2027","8","24","4.0","0.20833333333333315","0.6249999999999998","0.29234920154595234","0.013689469666556597","0.27865973187939574","0.3429424873018337","0.10657604695968852"
"ben_carrigan_we_ll_talk_about_it_all_tonight_composition_only_profile1_S42","composition_only_profile1","ben_carrigan_we_ll_talk_about_it_all_tonight","42","8","24","4.0","0.20833333333333315","0.6249999999999998","0.45891655795276165","0.017012053113095595","0.44190450483966603","0.4562031541253872","0.16431355472631762"
"ben_carrigan_we_ll_talk_about_it_all_tonight_composition_only_profile2_S123","composition_only_profile2","ben_carrigan_we_ll_talk_about_it_all_tonight","123","8","24","4.0","0.2035586760832664","0.6106760282497996","0.5375964630453101","0.15554841539809822","0.38204804764721184","0.4890843837890193","0.2828977646138355"
"ben_carrigan_we_ll_talk_about_it_all_tonight_composition_only_profile2_S2027","composition_only_profile2","ben_carrigan_we_ll_talk_about_it_all_tonight","2027","8","24","4.0","0.2035586760832664","0.6106760282497996","0.5605685773879663","0.021265749773155478","0.5393028276148109","0.603554883249172","0.20103335897809238"
"ben_carrigan_we_ll_talk_about_it_all_tonight_composition_only_profile2_S42","composition_only_profile2","ben_carrigan_we_ll_talk_about_it_all_tonight","42","8","24","4.0","0.2035586760832664","0.6106760282497996","0.41472685424055694","0.007863242645823207","0.4068636115947337","0.4371729767435242","0.14348444651073447"
"ben_carrigan_we_ll_talk_about_it_all_tonight_composition_only_profile3_S123","composition_only_profile3","ben_carrigan_we_ll_talk_about_it_all_tonight","123","8","24","4.0","0.14800312052771084","0.444009361583133","0.331216013940353","0.024899491081568366","0.30631652285878463","0.2452575217869466","0.12700499870116325"
"ben_carrigan_we_ll_talk_about_it_all_tonight_composition_only_profile3_S2027","composition_only_profile3","ben_carrigan_we_ll_talk_about_it_all_tonight","2027","8","24","4.0","0.14800312052771084","0.444009361583133","0.24213823506788346","0.008024219862877956","0.2341140152050055","0.2534160272866425","0.08606222493121313"
"ben_carrigan_we_ll_talk_about_it_all_tonight_composition_only_profile3_S42","composition_only_profile3","ben_carrigan_we_ll_talk_about_it_all_tonight","42","8","24","4.0","0.14800312052771084","0.444009361583133","0.4405365984113407","0.013631486366736029","0.4269051120446047","0.3832792141652074","0.15593319038160425"
"bks_bulldozer_composition_only_profile1_S123","composition_only_profile1","bks_bulldozer","123","8","24","4.0","0.2777777777777776","0.8333333333333333","0.5329083441757327","0.06386098912555169","0.469047355050181","0.6389699908097878","0.22021010747561207"
"bks_bulldozer_composition_only_profile1_S2027","composition_only_profile1","bks_bulldozer","2027","8","24","4.0","0.2777777777777776","0.8333333333333333","0.423136061501282","0.00997182029949499","0.413164241201787","0.5258403458059099","0.14769323403342402"
"bks_bulldozer_composition_only_profile1_S42","composition_only_profile1","bks_bulldozer","42","8","24","4.0","0.2777777777777776","0.8333333333333333","0.4577380395800082","0.019328777528110616","0.43840926205189756","0.5373527479098701","0.16546519821207648"
"bks_bulldozer_composition_only_profile2_S123","composition_only_profile2","bks_bulldozer","123","8","24","4.0","0.2710406770823241","0.8131220312469727","0.5403690334749311","0.061203789068575466","0.47916524440635566","0.506451584973904","0.22092553720402738"
"bks_bulldozer_composition_only_profile2_S2027","composition_only_profile2","bks_bulldozer","2027","8","24","4.0","0.2710406770823241","0.8131220312469727","0.4065888518095314","0.015897438557192882","0.3906914132523385","0.43462596493686895","0.14612790964130576"
"bks_bulldozer_composition_only_profile2_S42","composition_only_profile2","bks_bulldozer","42","8","24","4.0","0.2710406770823241","0.8131220312469727","0.5004694229394174","0.027902011825428126","0.4725674111139893","0.5515727903219864","0.1854244821967579"
"bks_bulldozer_composition_only_profile3_S123","composition_only_profile3","bks_bulldozer","123","8","24","4.0","0.2777777777777776","0.8333333333333333","0.4084165292462916","0.0566683943028324","0.35174813494345925","0.417540586002635","0.1739177726173188"
"bks_bulldozer_composition_only_profile3_S2027","composition_only_profile3","bks_bulldozer","2027","8","24","4.0","0.2777777777777776","0.8333333333333333","0.44466900804697734","0.016325418842698287","0.42834358920427906","0.5285406026254014","0.15910661524412462"
"bks_bulldozer_composition_only_profile3_S42","composition_only_profile3","bks_bulldozer","42","8","24","4.0","0.2777777777777776","0.8333333333333333","0.3577375860072604","0.017742555703195835","0.3399950303040646","0.44566853194934103","0.13107423247121736"
"bks_too_much_composition_only_profile1_S123","composition_only_profile1","bks_too_much","123","8","24","4.0","0.19090363772210425","0.5727109131663131","0.4061768150036747","0.014069315203121505","0.3921074998005532","0.42858424804862766","0.14477181513663925"
"bks_too_much_composition_only_profile1_S2027","composition_only_profile1","bks_too_much","2027","8","24","4.0","0.19090363772210425","0.5727109131663131","0.511888651599649","0.02286097127633644","0.48902768032331256","0.4653320556443268","0.18587019805077398"
"bks_too_much_composition_only_profile1_S42","composition_only_profile1","bks_too_much","42","8","24","4.0","0.19090363772210425","0.5727109131663131","0.26195057828729856","0.04417039892745605","0.2177801793598425","0.4014790617539811","0.11676379204740356"
"bks_too_much_composition_only_profile2_S123","composition_only_profile2","bks_too_much","123","8","24","4.0","0.20520147488332144","0.6156044246499647","0.45412269415614487","0.03966285831143278","0.4144598358447121","0.6116788364121128","0.1778161369263368"
"bks_too_much_composition_only_profile2_S2027","composition_only_profile2","bks_too_much","2027","8","24","4.0","0.20520147488332144","0.6156044246499647","0.6039237530709896","0.02043894014239283","0.5834848129285968","0.5232381876534222","0.2149338777852584"
"bks_too_much_composition_only_profile2_S42","composition_only_profile2","bks_too_much","42","8","24","4.0","0.20520147488332144","0.6156044246499647","0.24128495676625153","0.023182645870409663","0.21810231089584187","0.48068538687590406","0.09588341616902363"
"bks_too_much_composition_only_profile3_S123","composition_only_profile3","bks_too_much","123","8","24","4.0","0.2325703043887709","0.6977109131663132","0.5207802666963361","0.019473441108713636","0.5013068255876225","0.6609836003799543","0.1865757163045878"
"bks_too_much_composition_only_profile3_S2027","composition_only_profile3","bks_too_much","2027","8","24","4.0","0.2325703043887709","0.6977109131663132","0.5734210905804262","0.015467383399616418","0.5579537071808098","0.47338969967263644","0.20145195245988634"
"bks_too_much_composition_only_profile3_S42","composition_only_profile3","bks_too_much","42","8","24","4.0","0.2325703043887709","0.6977109131663132","0.3441579153469168","0.04526566736699112","0.2988922479799257","0.5894902300827841","0.144896416693633"
"buitraker_revo_x_composition_only_profile1_S123","composition_only_profile1","buitraker_revo_x","123","8","24","4.0","0.20833333333333315","0.6249999999999999","0.43309843666588577","0.01820362440104202","0.41489481226484376","0.5967948085672263","0.15650189515598992"
"buitraker_revo_x_composition_only_profile1_S2027","composition_only_profile1","buitraker_revo_x","2027","8","24","4.0","0.20833333333333315","0.6249999999999999","0.27386067136150016","0.032704522840843776","0.2411561485206564","0.35568396535324776","0.11308990568106257"
"buitraker_revo_x_composition_only_profile1_S42","composition_only_profile1","buitraker_revo_x","42","8","24","4.0","0.20833333333333315","0.6249999999999999","0.5037442954780402","0.03476549819083637","0.4689787972872039","0.540434185763476","0.1910917639532376"
"buitraker_revo_x_composition_only_profile2_S123","composition_only_profile2","buitraker_revo_x","123","8","24","4.0","0.22244845780373756","0.6673453734112131","0.3631519502088983","0.023520869276070312","0.33963108093282796","0.6026634264835398","0.13673122958701298"
"buitraker_revo_x_composition_only_profile2_S2027","composition_only_profile2","buitraker_revo_x","2027","8","24","4.0","0.22244845780373756","0.6673453734112131","0.3496314299476176","0.026060675515039745","0.3235707544325778","0.487832019553749","0.13391759365923236"
"buitraker_revo_x_composition_only_profile2_S42","composition_only_profile2","buitraker_revo_x","42","8","24","4.0","0.22244845780373756","0.6673453734112131","0.4353480034435687","0.03741030697585468","0.39793769646771404","0.5107191635171654","0.17005620579842598"
"buitraker_revo_x_composition_only_profile3_S123","composition_only_profile3","buitraker_revo_x","123","8","24","4.0","0.2217765240345225","0.6653295721035678","0.3302257114767706","0.011883594345114337","0.3183421171316563","0.5231018178822543","0.11799763338899975"
"buitraker_revo_x_composition_only_profile3_S2027","composition_only_profile3","buitraker_revo_x","2027","8","24","4.0","0.2217765240345225","0.6653295721035678","0.4397250681791765","0.029218849206642777","0.4105062189725337","0.6662987798452217","0.16605425553082068"
"buitraker_revo_x_composition_only_profile3_S42","composition_only_profile3","buitraker_revo_x","42","8","24","4.0","0.2217765240345225","0.6653295721035678","0.42206892003220164","0.018799200855714744","0.4032697191764869","0.5643854857456871","0.15322244058121037"
"detsky_sad_walkie_talkie_composition_only_profile1_S123","composition_only_profile1","detsky_sad_walkie_talkie","123","8","24","4.0","0.26337191146591604","0.7901157343977484","0.5805337011953293","0.06065102678782312","0.5198826744075062","0.659160330588167","0.2339452515903252"
"detsky_sad_walkie_talkie_composition_only_profile1_S2027","composition_only_profile1","detsky_sad_walkie_talkie","2027","8","24","4.0","0.26337191146591604","0.7901157343977484","0.3736118601165613","0.040567217016890346","0.3330446430996709","0.5024213038727745","0.151582098050114"
"detsky_sad_walkie_talkie_composition_only_profile1_S42","composition_only_profile1","detsky_sad_walkie_talkie","42","8","24","4.0","0.26337191146591604","0.7901157343977484","0.5155931338534434","0.024845336839498612","0.4907477970139448","0.7062732601761879","0.18842793584414685"
"detsky_sad_walkie_talkie_composition_only_profile2_S123","composition_only_profile2","detsky_sad_walkie_talkie","123","8","24","4.0","0.2900532096397381","0.8701596289192146","0.6158277546678105","0.08333253803300966","0.5324952166348008","0.8454926582326934","0.2608309435779433"
"detsky_sad_walkie_talkie_composition_only_profile2_S2027","composition_only_profile2","detsky_sad_walkie_talkie","2027","8","24","4.0","0.2900532096397381","0.8701596289192146","0.5015750458487949","0.07204652646140058","0.4295285193873943","0.8170840303509754","0.21522269959053206"
"detsky_sad_walkie_talkie_composition_only_profile2_S42","composition_only_profile2","detsky_sad_walkie_talkie","42","8","24","4.0","0.2900532096397381","0.8701596289192146","0.48606394429993843","0.03568073961454328","0.45038320468539517","0.7584637709482425","0.185808474509675"
"detsky_sad_walkie_talkie_composition_only_profile3_S123","composition_only_profile3","detsky_sad_walkie_talkie","123","8","24","4.0","0.28953623221676533","0.8686086966502965","0.5871680277670814","0.12167723507254344","0.46549079269453797","0.7751406727336565","0.2768408326373894"
"detsky_sad_walkie_talkie_composition_only_profile3_S2027","composition_only_profile3","detsky_sad_walkie_talkie","2027","8","24","4.0","0.28953623221676533","0.8686086966502965","0.45327941320035653","0.03745749319118979","0.41582192000916673","0.7738746753175929","0.17606479986091203"
"detsky_sad_walkie_talkie_composition_only_profile3_S42","composition_only_profile3","detsky_sad_walkie_talkie","42","8","24","4.0","0.28953623221676533","0.8686086966502965","0.4810432418694573","0.023057555085291948","0.45798568678416535","0.7755507919978636","0.17571945068001374"
"forkupines_semantics_composition_only_profile1_S123","composition_only_profile1","forkupines_semantics","123","8","24","4.0","0.2769985637341838","0.8309956912025518","0.49347637684132695","0.016247824440447194","0.47722855240087975","0.7143449791961327","0.1753240085740738"
"forkupines_semantics_composition_only_profile1_S2027","composition_only_profile1","forkupines_semantics","2027","8","24","4.0","0.2769985637341838","0.8309956912025518","0.25483614643675284","0.02157627843962987","0.23325986799712298","0.5529471855527461","0.09932956777200419"
"forkupines_semantics_composition_only_profile1_S42","composition_only_profile1","forkupines_semantics","42","8","24","4.0","0.2769985637341838","0.8309956912025518","0.3457349828523807","0.016710396973454784","0.3290245858789259","0.567742065741323","0.12638525893309674"
"forkupines_semantics_composition_only_profile2_S123","composition_only_profile2","forkupines_semantics","123","8","24","4.0","0.27418228797114713","0.8225468639134417","0.34723855781743984","0.00491341973624438","0.34232513808119547","0.5524327170862815","0.11902179909664286"
"forkupines_semantics_composition_only_profile2_S2027","composition_only_profile2","forkupines_semantics","2027","8","24","4.0","0.27418228797114713","0.8225468639134417","0.3700442391812724","0.005272701655414422","0.36477153752585795","0.6498701687506871","0.12686321416403373"
"forkupines_semantics_composition_only_profile2_S42","composition_only_profile2","forkupines_semantics","42","8","24","4.0","0.27418228797114713","0.8225468639134417","0.3002685915711536","0.013626862928092932","0.28664172864306064","0.5653040689621791","0.10917410580911313"
"forkupines_semantics_composition_only_profile3_S123","composition_only_profile3","forkupines_semantics","123","8","24","4.0","0.29370372838610936","0.8811111851583285","0.4359472824518008","0.019829642455179618","0.4161176399966212","0.7428666958141847","0.15853552245405333"
